date,symbol,pc_vol,pc_oi,atm_iv,iv_skew,short_ratio,short_pct_float,btc_dom
2026-09-19 00:00:00+00:00,ANTM.JK,,,,,,,0.167205009255877
2026-09-19 00:00:00+00:00,ASII.JK,,,,,,,0.167205009255877
2026-09-19 00:00:00+00:00,BBCA.JK,,,,,,,0.167205009255877
2026-09-19 00:00:00+00:00,BBNI.JK,,,,,,,0.167205009255877
2026-09-19 00:00:00+00:00,BBRI.JK,,,,,,,0.167205009255877
2026-09-19 00:00:00+00:00,BMRI.JK,,,,,,,0.167205009255877
2026-09-19 00:00:00+00:00,EXCL.JK,,,,,,,0.167205009255877
2026-09-19 00:00:00+00:00,ICBP.JK,,,,,,,0.167205009255877
2026-09-19 00:00:00+00:00,INDF.JK,,,,,,,0.167205009255877
2026-09-19 00:00:00+00:00,KLBF.JK,,,,,,,0.167205009255877
2026-09-19 00:00:00+00:00,PGAS.JK,,,,,,,0.167205009255877
2026-09-19 00:00:00+00:00,SMGR.JK,,,,,,,0.167205009255877
2026-09-19 00:00:00+00:00,TLKM.JK,,,,,,,0.167205009255877
2026-09-19 00:00:00+00:00,UNTR.JK,,,,,,,0.167205009255877
2026-09-19 00:00:00+00:00,UNVR.JK,,,,,,,0.167205009255877
